"area","prefecture","place","img","tag","prefecture_ranking","status_date","status","開花予想日","五分咲き","満開","桜吹雪","見どころ紹介","lat","long","homepage","source_url","例年の見頃","桜の種類","桜の本数","名所に関する情報","お花見期間中の混雑度","所在地","入場時間","入場料","お問い合わせ","交通案内","周辺の観光施設","ライトアップ","桜まつり詳細","おすすめ写真スポット"
"関東","群馬","城之内公園","https://smtgvs.cdn.weathernews.jp/smart/report/image/2024-04-07/82717672.jpg","ペットOK","14","4月2日の推定状況","満開(8分咲き)","","","","4月7日","1489年に築城された「小泉城」の本丸と二の丸の一部を整備した公園です。桜の名所として花見の時期には多くの花見客が訪れます。また、公園内には、遊具施設があります。","36.2622","139.4140","https://www.town.oizumi.gunma.jp/s040/map/040/20200630231658.html","https://weathernews.jp/sakura/spot/42005/","3月下旬〜4月上旬","ソメイヨシノ、ヤエザクラ","約200本","ペットOK","平日：混雑
休日：大変混雑","〒3700518
群馬県邑楽郡大泉町城之内2","制限なし","無料","大泉町役場公園下水道課
TEL:0276-63-3111","電車
東武鉄道小泉町駅
6分
東武鉄道西小泉駅
10分
車
北関東自動車道太田桐生IC
25分
東北自動車道館林IC
30分
駐車場
80台 無料","","","",""
"関東","群馬","未来へはばたけ 山田製作所 桐生が岡動物園","https://smtgvs.cdn.weathernews.jp/smart/report/image/2023-03-29/71047878.jpg","","19","3月31日","満開(8分咲き)","","","","4月7日","レッサーパンダ、キリン、ライオン、カンガルー、カピパラ、ペンギン、フラミンゴ、クジャクなど人気の動物が花見と一緒に楽しめます。レッサーパンダ舎は、レッサーパンダが近くで見られる獣舎になっております。隣接する「桐生が岡遊園地」と併せて利用できます。バーベキュー等の火気使用は禁止です。","36.4211","139.3403","https://www.city.kiryu.lg.jp/zoo/index.html","https://weathernews.jp/sakura/spot/89/","3月中旬〜下旬","ソメイヨシノ","約300本","","平日：やや混雑
休日：混雑","〒376-0056
群馬県桐生市宮本町3丁目8-13","9:00〜16:30(休園日は遊園地と同じ、HPで確認)","無料","未来へはばたけ　山田製作所桐生が岡動物園
TEL:0277-22-4442","電車
両毛線桐生駅北口から徒歩
20分
上毛電鉄西桐生駅から徒歩
15分
車
北関東道太田薮塚ICより桐生市街地方面
30分
北関東道太田桐生ICより桐生市街地方面
30分
駐車場
９ヶ所で約380台（臨時含む）　駐車料　無料","桐生が岡遊園地、吾妻公園、水道山公園、大川美術館、桐生市有隣館、桐生市新町重要伝統的建造物郡保存地区","","",""
"関東","群馬","老神温泉","https://smtgvs.cdn.weathernews.jp/smart/report/image/2024-04-20/83225695.jpg","","20","4月2日","つぼみ","","","4月3日","4月10日","遊歩道に沿って等間隔に植樹されています。","36.6748","139.2096","http://www.oigami.net/","https://weathernews.jp/sakura/spot/42002/","4月下旬","ソメイヨシノ","20本","","平日：空いている
休日：空いている","〒378-0322
群馬県沼田市利根町老神361","","無料","老神温泉観光協会
TEL:0278-56-3013","電車
JR上越線「沼田駅」から
50分
JR上越新幹線「上毛高原駅」から
40分
駐車場
50台(無料)","吹割の滝","","",""
"中部","山梨","新倉山浅間公園","https://smtgvs.cdn.weathernews.jp/smart/report/image/2024-04-13/82954888.jpg","ライトアップあり","1","4月1日","開花(5,6輪)","","","4月4日","4月12日","園内の五重塔（忠霊塔）と桜、そして富士山という日本的な美しい景色が広がります。","35.5019","138.8015","","https://weathernews.jp/sakura/spot/49009/","4月上旬～4月中旬","ソメイヨシノ","約650本","ライトアップあり","平日：大変混雑
休日：大変混雑","〒403-0031
山梨県富士吉田市浅間2丁目4-1","","","「交通規制に関すること」富士吉田市富士山課、「公園に関すること」富士吉田市道路公園課
TEL:0555-22-1111","電車
富士急行線下吉田駅より徒歩約15分
車
中央自動車道河口湖ICから、または富士吉田西桂スマートICから約12分
東富士五湖道路富士吉田ICから約15分
駐車場
普通171台 ※交通規制期間中は第1駐車場は使用できません。臨時駐車場（1台500円、バス3000円）や市営第2・3駐車場（1台1000円）をご利用ください。","","17:00～22:00　五重塔（忠霊塔）のみ","2026年4月1日～4月19日までは交通規制を実施します。期間中は大変混雑いたしますので誘導員の指示に従い所定の駐車場へ駐車をお願いします。HPなどで事前に情報などをご覧ください。※桜まつり（イベント等）は開催しません。",""
"中部","山梨","眞原の桜並木","https://gvs.weathernews.jp/s/sakura/img/noimage.jpg","桜まつり開催, 桜並木","5","4月2日の推定状況","満開(8分咲き)","","","","4月3日","約750ｍある通りの両側にソメイヨシノ約200本が植えられています。桜色のトンネルから時折見える甲斐駒ヶ岳が美しいです。","35.7758","138.3400","https://www.hokuto-kanko.jp/sp/sakura_sanehara","https://weathernews.jp/sakura/spot/49011/","4月上旬～4月中旬","ソメイヨシノ","約200本","桜まつり開催
桜並木","平日：混雑
休日：大変混雑","〒408-0306
山梨県北杜市武川町實原3567地内","","無料","北杜市観光協会
TEL:0551-30-7866","電車
JR日野春駅下車、タクシーで約20分(約2000〜3000円)
車
中央自動車道　須玉ICから車で約20分、小淵沢ICから約30分
駐車場
普通車(約70台)","実相寺の山高神代桜から車で5分","","例年、近くの神代桜において神代桜まつりが開催されます。期間は3月下旬～4月上旬予定。＊開花時期により変動あり。",""
"中部","山梨","河口湖北岸円形ホール付近","https://gvs.weathernews.jp/s/sakura/szyimg/2026/4912/1767595109_s.webp?tm=1775113776","世界遺産, 夜桜, 桜まつり開催, 桜並木, ペットOK, ライトアップあり","4","4月2日","開花(5,6輪)","","4月6日","4月8日","4月15日","昼は富士山と桜の絶景、夜はライトアップされた桜が楽しめます。また、期間中は職人による手作りの作品が並ぶクラフト市も行われます。","35.5235","138.7651","https://fujisan.ne.jp/pages/375/","https://weathernews.jp/sakura/spot/4912/","4月上旬から中旬","ソメイヨシノ","約200本","世界遺産
夜桜
桜まつり開催
桜並木
ペットOK
ライトアップあり","平日：やや混雑
休日：混雑","〒401-0304
山梨県南都留郡富士河口湖町河口3030","","なし","富士河口湖町観光課
TEL:0555-72-3168","電車
富士急行線河口湖駅から徒歩(4km)
50分
河口湖駅から河口湖周遊バスで(猿回し劇場木の花美術館下車)約
20分
車
河口湖ICから約6.4km約
15分
富士吉田ICから約6.8km約
20分
駐車場
約150台、無料。大型バス可","河口湖音楽と森の美術館、久保田一竹美術館、猿まわし劇場、木の花美術館、旅の駅、黄金の七福神像ほか","富士・河口湖さくら祭り期間中(2026年については未定）","2026年の開催日は未定(4月上旬から中旬を予定）。クラフト市は期間中10時から5時。ライトアップは日没から21時。","湖越しの富士山と河口湖北岸の桜並木のコラボレーション"
"中部","山梨","身延山久遠寺","https://gvs.weathernews.jp/s/sakura/szyimg/2026/4910/1768347408_s.webp?tm=1775113776","","3","4月2日","葉桜","","","","","鎌倉時代に日蓮聖人によって開かれたお寺で日蓮宗の総本山。境内には「全国しだれ桜10選」にも選ばれた樹齢400年の古木をはじめ多数のしだれ桜が楽しめます。","35.3817","138.4254","http://www.kuonji.jp","https://weathernews.jp/sakura/spot/4910/","3月下旬","シダレザクラ","境内2本、全体50本程","","平日：やや混雑
休日：大変混雑","〒409-2593
山梨県南巨摩郡身延町身延3567","5時～16時20分","無料(宝物館のみ有料)","身延山久遠寺/身延町身延山観光協会
TEL:0556-62-1011/0556-62-0502","電車
JR身延線身延駅より「身延山」行きバスで
15分
車
中部横断道身延ICより
10分
中部横断道南部ICより
20分
駐車場
あり(交通規制あります)","","","",""
"中部","山梨","山高神代桜","https://gvs.weathernews.jp/s/sakura/szyimg/2026/4902/1766903099_s.webp?tm=1775113776","桜まつり開催","2","4月1日","散り始め","","","","","実相寺境内にそびえる山高神代桜は、日本三大桜の一つで樹齢約2000年、国指定天然記念物で日本最古の桜といわれています。日本武尊が植えたという言い伝えがあり、悠久の時を感じる古木です。桜の開花にあわせて約8万本のラッパ水仙が咲き誇ります。","35.7803","138.3677","https://www.hokuto-kanko.jp","https://weathernews.jp/sakura/spot/4902/","３月下旬〜4月上旬","エドヒガンザクラ、ソメイヨシノ","エドヒガン1本、ソメイヨシノ約30本","桜まつり開催","平日：混雑
休日：大変混雑","〒408-0306
山梨県北杜市武川町山高2763","8:30〜17:00（境内最終入場16:30）","開花時期：臨時駐車場有料、境内拝観有料","(一社)北杜市観光協会
TEL:0551-30-7866","電車
JR中央本線日野春駅よりタクシーで
15分
車
中央道須玉ICよりR20号を横切り中学校前信号を左折
15分
駐車場
大型バス約10台、マイクロ・乗用車約100台(大型バス2000円、マイクロ1000円、乗用車500円)","眞原桜並木(サネハラサクラナミキ)","","３月下旬〜4月中旬予定(3月上旬まで未定※開花時期により変更あり。地元特産品やグルメのお店が出店されます。)",""
"中部","山梨","わに塚のサクラ","https://gvs.weathernews.jp/s/sakura/szyimg/2026/4911/1766710937_s.webp?tm=1775113776","夜桜, ライトアップあり","6","4月2日","散り始め","","","","","樹齢300年を越えるエドヒガンザクラ。塚の上に立つ一本桜で、平成元年に韮崎市の天然記念物に指定されました。「わに塚」の名の由来は、日本武尊の王子・武田王のお墓という説や、塚の形が鰐口(仏具の一種)に似ていることからなど諸説あります。残雪の富士山や八ヶ岳を背景に咲き誇る姿は、凛とした美しさで訪れる人々を魅了し、フォトジェニックな名所として人気です。見ごろの時期にはライトアップも行われ、昼間とは一味違った幻想的な姿を楽しむことができます。","35.7083","138.4258","https://www.nirasaki-kankou.jp/","https://weathernews.jp/sakura/spot/4911/","3月下旬～4月上旬","エドヒガン","1本","夜桜
ライトアップあり","平日：混雑
休日：大変混雑","〒407-0042
山梨県韮崎市神山町北宮地624","","無料","(一社)韮崎市観光協会
TEL:0551-22-1991","電車
JR韮崎駅から市民バス円野線「武田八幡入口」下車・徒歩
10分
JR韮崎駅からタクシーで
10分
車
中央自動車道韮崎ICより
15分
駐車場
約120台（臨時駐車場含む）","韮崎大村美術館(神山町鍋山1830-1)、武田八幡宮(神山町北宮地1185)、願成寺（韮崎市神山町鍋山1111）、常光寺（韮崎市清哲町青木2878）","18時～20時(開花時期の5日間実施予定)","",""
"中部","山梨","大法師公園","https://gvs.weathernews.jp/s/sakura/szyimg/2026/178/1768286412_s.webp?tm=1775113776","さくら名所100選, 夜桜, 桜まつり開催, 桜並木, ペットOK, ライトアップあり","8","3月31日","満開(8分咲き)","","","","4月3日","大法師公園は、大法師山の高台にあり、そのさくらは「日本さくら名所100選」に選ばれています。公園内からは富士山や八ヶ岳・甲府盆地を見渡せるため、美しい風景を背景に桜を撮影できます。さくらの見ごろには、多くの観光客や写真を撮影する人々で賑わいます。","35.5459","138.4553","https://www.town.fujikawa.yamanashi.jp/","https://weathernews.jp/sakura/spot/178/","4月上旬","ソメイヨシノ","約2000本","さくら名所100選
夜桜
桜まつり開催
桜並木
ペットOK
ライトアップあり","平日：混雑
休日：大変混雑","〒400-0601
山梨県南巨摩郡富士川町鰍沢2175","","さくら祭り期間中、車種に応じて整理料を徴収","富士川町役場産業振興課
TEL:0556-22-7202","電車
JR身延線鰍沢口駅より徒歩
40分
JR身延線鰍沢口駅よりタクシー
10分
車
中央道甲府南ICより
30分
中部横断自動車道増穂ICより
10分
駐車場
公園内40台　祭り期間中は400台（有料）","道の駅富士川、大柳川渓谷、つくたべかん、塩の華、かじかの湯、まほらの湯、みさき耕舎、たはたの宿、増穂ふるさと自然塾","午後10時まで","第45回富士川町大法師さくら祭り3月28日～4月5日",""
